order_details_id,order_id,pizza_id,quantity
5871,2602,prsc_argla_m,1
5872,2602,sicilian_s,1
5873,2603,bbq_ckn_l,1
5874,2604,bbq_ckn_l,2
5875,2604,ital_veggie_m,1
5876,2604,pepperoni_m,1
5877,2605,sicilian_l,1
5878,2606,bbq_ckn_l,1
5879,2606,cali_ckn_m,1
5880,2607,napolitana_m,1
5881,2608,spicy_ital_l,1
5882,2609,bbq_ckn_l,1
5883,2609,big_meat_s,1
5884,2609,hawaiian_s,1
5885,2609,ital_veggie_l,1
5886,2610,pepperoni_s,1
5887,2611,five_cheese_l,1
5888,2612,bbq_ckn_l,1
5889,2612,big_meat_s,1
5890,2612,calabrese_m,1
5891,2612,cali_ckn_l,1
5892,2612,green_garden_s,1
5893,2612,ital_cpcllo_m,1
5894,2612,napolitana_l,1
5895,2612,sicilian_m,3
5896,2612,spicy_ital_s,1
5897,2612,spinach_supr_l,1
5898,2612,spinach_supr_m,1
5899,2612,thai_ckn_l,1
5900,2613,big_meat_s,1
5901,2613,ital_cpcllo_s,1
5902,2614,the_greek_xxl,1
5903,2615,mexicana_l,1
5904,2615,prsc_argla_m,1
5905,2616,classic_dlx_l,1
5906,2616,spin_pesto_l,1
5907,2616,veggie_veg_m,1
5908,2617,bbq_ckn_l,1
5909,2618,green_garden_m,1
5910,2618,ital_supr_s,1
5911,2619,spinach_fet_m,1
5912,2620,ital_cpcllo_s,1
5913,2621,ital_cpcllo_m,1
5914,2622,ckn_pesto_l,1
5915,2622,five_cheese_l,1
5916,2622,spinach_fet_s,1
5917,2623,napolitana_s,1
5918,2624,classic_dlx_m,1
5919,2624,soppressata_m,1
5920,2625,hawaiian_l,1
5921,2625,napolitana_l,1
5922,2625,spicy_ital_m,1
5923,2625,spinach_fet_s,1
5924,2626,cali_ckn_l,1
5925,2626,spicy_ital_l,1
5926,2626,thai_ckn_l,1
5927,2626,the_greek_xl,1
5928,2627,pepperoni_l,1
5929,2627,southw_ckn_l,1
5930,2628,big_meat_s,1
5931,2628,green_garden_s,1
5932,2628,pepperoni_l,1
5933,2628,the_greek_xl,1
5934,2629,sicilian_l,1
5935,2630,peppr_salami_s,1
5936,2630,soppressata_s,1
5937,2630,thai_ckn_l,1
5938,2631,big_meat_s,1
5939,2631,green_garden_s,1
5940,2631,pepperoni_m,1
5941,2631,peppr_salami_s,1
5942,2632,classic_dlx_l,1
5943,2632,ital_supr_m,1
5944,2633,pepperoni_l,1
5945,2633,pepperoni_m,1
5946,2633,sicilian_s,1
5947,2633,spicy_ital_l,1
5948,2634,four_cheese_l,1
5949,2634,pepperoni_m,1
5950,2635,pepperoni_l,1
5951,2636,pep_msh_pep_m,1
5952,2637,bbq_ckn_l,1
5953,2638,ckn_alfredo_l,1
5954,2638,prsc_argla_s,1
5955,2638,thai_ckn_l,1
5956,2639,southw_ckn_m,1
5957,2639,thai_ckn_s,1
5958,2640,bbq_ckn_l,1
5959,2641,big_meat_s,1
5960,2641,four_cheese_l,1
5961,2641,ital_cpcllo_m,1
5962,2641,thai_ckn_m,1
5963,2642,hawaiian_l,1
5964,2643,hawaiian_s,1
5965,2643,thai_ckn_l,1
5966,2644,classic_dlx_m,1
5967,2644,hawaiian_s,1
5968,2644,southw_ckn_l,1
5969,2645,cali_ckn_l,1
5970,2645,spinach_supr_s,1
5971,2646,big_meat_s,1
5972,2647,brie_carre_s,1
5973,2647,ital_cpcllo_m,1
5974,2647,peppr_salami_m,1
5975,2647,spicy_ital_l,1
5976,2648,bbq_ckn_s,1
5977,2648,big_meat_s,1
5978,2648,cali_ckn_s,1
5979,2649,hawaiian_s,1
5980,2649,spinach_supr_m,1
5981,2649,thai_ckn_m,1
5982,2650,cali_ckn_s,1
5983,2650,ckn_pesto_l,1
5984,2650,pepperoni_l,1
6619137,NULL,NULL,1
5986,2651,cali_ckn_l,1
5987,2652,hawaiian_m,1
5988,2653,brie_carre_s,1
5989,2653,four_cheese_l,1
5990,2654,ital_veggie_m,1
5991,2654,pep_msh_pep_l,1
5992,2655,pep_msh_pep_m,1
5993,2655,sicilian_l,1
5994,2655,the_greek_l,1
5995,2655,veggie_veg_s,1
5996,2656,big_meat_s,1
5997,2657,ital_supr_m,1
5998,2657,mexicana_l,1
5999,2658,pep_msh_pep_s,1
6000,2659,cali_ckn_s,1
6001,2659,four_cheese_l,1
6002,2660,cali_ckn_s,1
6003,2661,cali_ckn_m,1
6004,2661,mexicana_l,1
6005,2662,ital_supr_l,1
6006,2662,soppressata_l,1
6007,2663,napolitana_s,1
6008,2663,southw_ckn_l,1
6009,2664,calabrese_m,1
6010,2664,prsc_argla_m,1
6011,2665,bbq_ckn_m,1
6012,2666,peppr_salami_m,1
6013,2666,spicy_ital_l,1
6014,2667,mexicana_l,1
6015,2668,napolitana_s,1
6016,2668,the_greek_m,1
6017,2669,southw_ckn_l,1
6018,2670,four_cheese_l,1
6019,2670,prsc_argla_m,1
6020,2670,spicy_ital_s,1
6021,2670,veggie_veg_m,2
6022,2671,mexicana_l,1
6023,2672,big_meat_s,1
6024,2672,green_garden_s,1
6025,2673,southw_ckn_s,1
6026,2674,veggie_veg_s,1
6027,2675,bbq_ckn_l,1
6028,2675,cali_ckn_s,1
6029,2675,classic_dlx_m,1
6030,2675,five_cheese_l,1
6031,2675,ital_supr_l,1
6032,2675,ital_supr_m,1
7909,3473,spicy_ital_s,1
7910,3473,veggie_veg_m,1
7911,3474,big_meat_s,1
7912,3474,spin_pesto_m,1
7913,3475,southw_ckn_s,1
7914,3476,four_cheese_l,1
7915,3476,green_garden_s,1
7916,3476,napolitana_s,1
7917,3476,pep_msh_pep_l,1
7918,3476,prsc_argla_m,1
7919,3476,sicilian_m,1
7920,3476,spinach_supr_m,1
7921,3477,sicilian_l,1
7922,3478,mexicana_l,1
7923,3479,five_cheese_l,2
7924,3480,the_greek_xl,1
7925,3481,soppressata_s,1
7926,3482,bbq_ckn_m,1
7927,3482,big_meat_s,1
7928,3482,southw_ckn_m,1
7929,3483,five_cheese_l,1
7930,3483,southw_ckn_l,1
7931,3483,thai_ckn_m,1
7932,3483,the_greek_xl,1
7933,3484,classic_dlx_m,1
7934,3484,napolitana_l,1
7935,3485,spicy_ital_l,1
7936,3486,green_garden_s,1
7937,3487,brie_carre_s,1
7938,3488,five_cheese_l,1
7939,3488,ital_supr_l,1
7940,3489,bbq_ckn_l,1
7941,3490,bbq_ckn_m,1
7942,3490,pep_msh_pep_l,1
7943,3490,spinach_fet_m,1
7944,3491,pep_msh_pep_l,1
7945,3492,mediterraneo_l,1
7946,3492,southw_ckn_l,1
7947,3493,ckn_alfredo_l,1
7948,3493,five_cheese_l,1
7949,3493,pep_msh_pep_s,1
7950,3493,peppr_salami_m,1
7951,3494,green_garden_s,1
7952,3494,hawaiian_l,1
7953,3494,spicy_ital_l,1
7954,3495,four_cheese_l,1
7955,3495,spinach_fet_s,1
7956,3496,big_meat_s,1
7957,3496,five_cheese_l,1
7958,3496,hawaiian_m,1
7959,3497,mediterraneo_m,1
7960,3497,spicy_ital_l,1
7961,3497,spinach_supr_s,1
7962,3498,veggie_veg_m,1
7963,3499,hawaiian_l,1
7964,3499,mediterraneo_s,1
7965,3499,napolitana_s,1
7966,3500,bbq_ckn_m,1
7967,3500,ital_cpcllo_s,1
7968,3500,spinach_supr_m,1
7969,3501,four_cheese_l,1
7970,3501,prsc_argla_m,1
7971,3501,spicy_ital_m,1
7972,3502,ckn_alfredo_m,1
7973,3502,ital_veggie_s,1
7974,3502,southw_ckn_m,1
7975,3502,veggie_veg_l,1
7976,3503,four_cheese_l,1
7977,3503,hawaiian_s,1
7978,3503,pep_msh_pep_s,1
7979,3504,big_meat_s,1
7980,3504,soppressata_l,1
7981,3505,bbq_ckn_l,1
7982,3505,big_meat_s,1
7983,3505,pepperoni_m,1
7984,3506,sicilian_s,1
7985,3506,thai_ckn_m,1
7986,3507,soppressata_m,1
7987,3507,spinach_supr_m,1
7988,3508,bbq_ckn_s,1
7989,3508,cali_ckn_m,1
7990,3508,ital_supr_l,1
7991,3509,four_cheese_l,1
7992,3509,green_garden_l,1
7993,3509,hawaiian_l,1
7994,3509,the_greek_xl,1
7995,3510,cali_ckn_m,1
7996,3510,cali_ckn_s,1
7997,3510,mediterraneo_s,1
7998,3510,sicilian_l,1
7999,3511,calabrese_m,1
8000,3511,mediterraneo_s,1
8001,3511,pepperoni_m,1
8002,3511,the_greek_l,1
8003,3512,bbq_ckn_s,1
8004,3512,cali_ckn_s,1
8005,3512,ital_supr_m,1
8006,3512,spicy_ital_l,1
8007,3513,green_garden_m,1
8008,3514,ckn_pesto_l,1
8009,3514,mediterraneo_l,1
8010,3515,mediterraneo_l,1
8011,3516,hawaiian_l,1
8012,3516,spicy_ital_s,1
8013,3516,thai_ckn_m,1
8014,3516,veggie_veg_l,1
8015,3517,ital_cpcllo_m,1
8016,3517,spicy_ital_s,1
8017,3518,big_meat_s,1
8018,3518,cali_ckn_m,1
8019,3519,five_cheese_l,1
8020,3519,four_cheese_l,1
8021,3520,mexicana_l,1
8022,3520,veggie_veg_m,1
8023,3521,pepperoni_l,1
8024,3521,spinach_supr_m,1
8025,3522,ckn_pesto_s,1
8026,3522,green_garden_s,1
8027,3522,hawaiian_s,1
8028,3522,spinach_fet_m,1
8029,3523,mexicana_m,1
8030,3524,classic_dlx_m,1
8031,3524,mexicana_s,1
8032,3524,veggie_veg_m,1
8033,3525,cali_ckn_m,1
8034,3525,ckn_pesto_s,1
8035,3525,spinach_fet_l,1
8036,3526,hawaiian_l,1
8037,3527,classic_dlx_s,1
8038,3527,pep_msh_pep_m,1
8039,3527,the_greek_xl,1
8040,3528,big_meat_s,1
8041,3528,ital_supr_l,1
8042,3528,napolitana_l,1
8043,3528,sicilian_l,1
8044,3529,ital_cpcllo_l,1
8045,3529,peppr_salami_m,1
8046,3530,classic_dlx_s,1
8047,3530,green_garden_s,1
8048,3530,veggie_veg_m,1
8049,3531,pepperoni_m,1
8050,3532,southw_ckn_s,1
8051,3533,four_cheese_l,1
8052,3533,ital_supr_m,1
8053,3533,veggie_veg_l,1
8054,3534,bbq_ckn_l,1
8055,3534,cali_ckn_l,1
8056,3535,green_garden_s,1
8057,3535,veggie_veg_s,1
8058,3536,mediterraneo_l,1
8059,3537,cali_ckn_m,1
8060,3537,hawaiian_s,1
8061,3537,sicilian_l,1
8062,3537,southw_ckn_l,1
8063,3538,hawaiian_s,1
8064,3538,pep_msh_pep_s,1
8065,3538,spinach_fet_m,1
8066,3538,veggie_veg_l,1
8067,3539,calabrese_m,1
8068,3539,cali_ckn_m,1
8069,3539,classic_dlx_m,1
8070,3539,spinach_fet_m,1
8071,3539,spinach_fet_s,1
8072,3540,pepperoni_m,1
8073,3541,veggie_veg_m,1
8074,3542,green_garden_s,1
8075,3543,five_cheese_l,1
8076,3544,five_cheese_l,1
8077,3544,green_garden_s,1
9957,4363,calabrese_m,2
9958,4363,four_cheese_l,1
9959,4363,green_garden_m,1
9960,4363,hawaiian_l,1
9961,4363,ital_supr_m,1
9962,4363,pepperoni_s,1
9963,4363,peppr_salami_s,1
9964,4363,spinach_fet_s,1
9965,4363,thai_ckn_s,1
9966,4363,the_greek_l,1
9967,4364,five_cheese_l,1
9968,4364,four_cheese_l,2
9969,4364,ital_cpcllo_l,1
9970,4364,ital_supr_m,2
9971,4364,mediterraneo_s,1
9972,4364,mexicana_s,2
9973,4364,spinach_fet_s,1
9974,4364,thai_ckn_l,1
9975,4365,ckn_pesto_m,1
9976,4365,veggie_veg_l,1
9977,4366,four_cheese_l,1
9978,4367,cali_ckn_m,1
9979,4368,bbq_ckn_l,1
9980,4369,pepperoni_l,1
9981,4369,spinach_fet_l,1
9982,4370,ital_cpcllo_m,1
9983,4371,big_meat_s,1
9984,4371,five_cheese_l,1
9985,4371,green_garden_s,1
9986,4372,big_meat_s,1
9987,4372,mexicana_l,1
9988,4372,pepperoni_m,1
9989,4372,southw_ckn_m,1
9990,4373,big_meat_s,1
9991,4374,bbq_ckn_s,2
9992,4375,big_meat_s,1
9993,4375,spicy_ital_m,1
9994,4375,spin_pesto_s,1
9995,4376,peppr_salami_m,1
9996,4376,sicilian_s,1
9997,4377,four_cheese_l,1
9998,4377,sicilian_s,2
9999,4377,spinach_supr_s,1
10000,4378,soppressata_s,1
10001,4378,thai_ckn_l,1
10002,4379,mexicana_l,1
10003,4379,napolitana_m,1
10004,4379,pepperoni_m,1
10005,4380,pep_msh_pep_m,1
10006,4380,spinach_fet_m,1
10007,4380,thai_ckn_l,1
10008,4381,ital_cpcllo_s,1
10009,4381,pep_msh_pep_s,1
10010,4381,sicilian_l,1
10011,4381,spicy_ital_l,1
10012,4382,ckn_alfredo_m,1
10013,4382,thai_ckn_l,1
10014,4383,brie_carre_s,1
10015,4383,calabrese_l,1
10016,4383,the_greek_m,1
10017,4384,bbq_ckn_l,1
10018,4384,soppressata_m,1
10019,4385,ckn_alfredo_m,1
10020,4385,classic_dlx_m,1
10021,4385,spicy_ital_l,1
10022,4385,spicy_ital_m,1
10023,4386,classic_dlx_s,1
10024,4386,napolitana_m,1
10025,4386,prsc_argla_l,1
10026,4387,mexicana_s,1
10027,4387,spinach_supr_s,1
10028,4388,spicy_ital_l,1
10029,4389,classic_dlx_l,1
10030,4389,the_greek_s,1
10031,4390,bbq_ckn_s,1
10032,4390,thai_ckn_l,1
10033,4391,cali_ckn_s,1
10034,4391,green_garden_s,1
10035,4391,pep_msh_pep_l,1
10036,4391,thai_ckn_l,1
10037,4392,ital_cpcllo_m,1
10038,4392,veggie_veg_m,1
10039,4393,hawaiian_s,1
10040,4393,spinach_fet_s,1
10041,4394,classic_dlx_s,1
10042,4394,napolitana_l,1
10043,4395,ital_cpcllo_l,1
10044,4395,spin_pesto_l,1
10045,4395,spinach_fet_m,1
10046,4396,bbq_ckn_m,1
10047,4396,pep_msh_pep_s,1
10048,4396,prsc_argla_s,1
10049,4397,bbq_ckn_m,1
10050,4397,bbq_ckn_s,1
10051,4397,hawaiian_m,1
10052,4398,thai_ckn_m,1
10053,4399,big_meat_s,1
10054,4400,ital_cpcllo_l,1
10055,4400,southw_ckn_l,1
10056,4400,veggie_veg_l,1
10057,4401,four_cheese_l,1
10058,4401,thai_ckn_l,1
10059,4401,thai_ckn_m,1
10060,4402,hawaiian_m,1
10061,4403,classic_dlx_s,1
10062,4403,hawaiian_s,1
10063,4404,napolitana_s,1
10064,4404,spicy_ital_l,1
10065,4405,big_meat_s,1
10066,4405,ital_cpcllo_s,1
10067,4406,peppr_salami_l,1
10068,4406,prsc_argla_m,1
10069,4406,sicilian_s,1
10070,4407,veggie_veg_m,1
10071,4408,spin_pesto_m,1
10072,4409,peppr_salami_m,1
10073,4410,the_greek_xl,1
10074,4411,pepperoni_l,1
10075,4412,four_cheese_m,1
10076,4412,pep_msh_pep_m,1
10077,4413,classic_dlx_m,1
10078,4414,classic_dlx_m,1
10079,4415,cali_ckn_m,1
10080,4416,five_cheese_l,1
10081,4416,four_cheese_l,1
10082,4416,peppr_salami_m,1
10083,4416,spinach_fet_l,1
10084,4416,the_greek_m,1
10085,4416,veggie_veg_m,1
10086,4417,pep_msh_pep_s,1
10087,4418,four_cheese_m,1
10088,4419,ckn_pesto_s,1
10089,4420,big_meat_s,1
10090,4420,southw_ckn_l,1
10091,4421,classic_dlx_l,1
10092,4422,bbq_ckn_l,1
10093,4422,four_cheese_m,1
10094,4422,hawaiian_l,1
10095,4422,napolitana_l,2
10096,4422,napolitana_s,1
10097,4422,pep_msh_pep_l,1
10098,4422,prsc_argla_m,1
10099,4422,spinach_fet_s,1
10100,4422,thai_ckn_m,1
10101,4422,thai_ckn_s,1
10102,4422,the_greek_l,1
10103,4423,ckn_alfredo_s,1
10104,4423,ckn_pesto_m,1
10105,4423,hawaiian_l,1
10106,4423,hawaiian_s,1
10107,4423,peppr_salami_m,1
10108,4423,spinach_fet_m,1
10109,4423,spinach_fet_s,1
10110,4424,five_cheese_l,1
10111,4425,big_meat_s,1
10112,4425,ital_cpcllo_m,1
10113,4425,ital_supr_m,1
10114,4425,soppressata_m,1
10115,4426,peppr_salami_m,1
10116,4426,spicy_ital_s,1
10117,4427,green_garden_m,1
10118,4428,napolitana_l,1
10119,4428,pep_msh_pep_m,1
10120,4428,prsc_argla_l,1
10121,4429,cali_ckn_s,1
10122,4430,spicy_ital_l,1
10123,4431,ital_cpcllo_m,1
10124,4432,big_meat_s,1
10125,4432,ital_cpcllo_l,1
10126,4432,southw_ckn_s,1
12006,5275,cali_ckn_l,1
12007,5276,green_garden_s,1
12008,5277,big_meat_s,1
12009,5277,brie_carre_s,1
12010,5277,mediterraneo_l,1
12011,5277,spinach_supr_s,1
12012,5278,classic_dlx_m,1
12013,5278,spinach_fet_s,1
12014,5279,sicilian_l,1
12015,5280,ckn_pesto_l,1
12016,5280,four_cheese_l,1
12017,5280,ital_cpcllo_m,1
12018,5280,southw_ckn_l,1
12019,5281,calabrese_m,1
12020,5281,thai_ckn_l,1
12021,5281,thai_ckn_s,1
12022,5281,the_greek_xl,1
12023,5282,big_meat_s,1
12024,5282,cali_ckn_l,1
12025,5282,ital_cpcllo_s,1
12026,5283,southw_ckn_m,1
12027,5284,cali_ckn_l,1
12028,5284,pepperoni_l,1
12029,5284,soppressata_m,1
12030,5284,spicy_ital_l,1
12031,5285,cali_ckn_s,1
12032,5285,southw_ckn_l,1
12033,5286,bbq_ckn_m,1
12034,5286,ital_cpcllo_l,1
12035,5286,pep_msh_pep_s,1
12036,5286,sicilian_s,1
12037,5287,five_cheese_l,1
12038,5288,peppr_salami_m,1
12039,5289,spinach_fet_l,1
12040,5290,big_meat_s,1
12041,5290,ital_supr_m,1
12042,5290,veggie_veg_l,1
12043,5291,pepperoni_l,1
12044,5292,ckn_alfredo_m,1
12045,5292,spin_pesto_m,1
12046,5292,spinach_supr_s,1
12047,5293,cali_ckn_m,1
12048,5293,prsc_argla_m,1
12049,5294,ital_veggie_s,1
12050,5295,classic_dlx_m,1
12051,5296,green_garden_s,1
12052,5297,mediterraneo_l,1
12053,5298,pepperoni_m,1
12054,5299,thai_ckn_l,1
12055,5300,five_cheese_l,1
12056,5300,peppr_salami_l,1
12057,5300,thai_ckn_l,1
12058,5301,mexicana_l,1
12059,5301,the_greek_s,1
12060,5302,bbq_ckn_s,1
12061,5303,mexicana_l,1
12062,5303,southw_ckn_s,1
12063,5303,spicy_ital_m,1
12064,5303,the_greek_xl,1
12065,5304,five_cheese_l,1
12066,5304,spicy_ital_l,1
12067,5304,spinach_supr_m,1
12068,5305,ckn_alfredo_m,1
12069,5305,classic_dlx_m,1
12070,5306,classic_dlx_m,1
12071,5307,ckn_alfredo_l,1
12072,5307,pepperoni_l,1
12073,5307,southw_ckn_s,1
12074,5307,thai_ckn_s,1
12075,5308,thai_ckn_l,1
12076,5309,mediterraneo_s,1
12077,5310,five_cheese_l,1
12078,5310,thai_ckn_l,1
12079,5311,pep_msh_pep_s,1
12080,5312,cali_ckn_l,1
12081,5312,ckn_pesto_s,1
12082,5312,five_cheese_l,1
12083,5313,spin_pesto_s,1
12084,5314,ital_cpcllo_l,1
12085,5315,five_cheese_l,1
12086,5315,four_cheese_l,1
12087,5315,four_cheese_m,1
12088,5315,hawaiian_l,1
12089,5315,ital_supr_m,1
12090,5315,mexicana_l,1
12091,5315,thai_ckn_m,1
12092,5316,bbq_ckn_m,1
12093,5316,pepperoni_s,1
12094,5317,bbq_ckn_l,1
12095,5317,big_meat_s,1
12096,5317,cali_ckn_l,1
12097,5317,cali_ckn_m,1
12098,5317,ckn_alfredo_m,1
12099,5317,ital_supr_l,1
12100,5317,napolitana_l,1
12101,5317,pepperoni_s,1
12102,5317,prsc_argla_m,1
12103,5317,spicy_ital_l,1
12104,5317,spin_pesto_s,1
12105,5318,ckn_alfredo_l,1
12106,5319,calabrese_l,1
12107,5319,ital_cpcllo_m,1
12108,5320,bbq_ckn_l,1
12109,5320,ckn_alfredo_l,1
12110,5320,classic_dlx_m,1
12111,5320,sicilian_s,1
12112,5321,bbq_ckn_m,1
12113,5321,spicy_ital_m,1
12114,5322,big_meat_s,1
12115,5322,classic_dlx_l,1
12116,5322,four_cheese_l,1
12117,5322,ital_veggie_s,1
12118,5322,napolitana_s,1
12119,5322,the_greek_l,1
12120,5322,veggie_veg_m,1
12121,5323,ital_supr_l,1
12122,5324,big_meat_s,1
12123,5325,calabrese_l,1
12124,5325,spicy_ital_s,1
12125,5326,ital_supr_l,1
12126,5326,veggie_veg_s,1
12127,5327,calabrese_l,1
12128,5327,four_cheese_l,1
12129,5327,prsc_argla_l,1
12130,5327,soppressata_l,1
12131,5328,big_meat_s,1
12132,5328,ital_supr_l,2
12133,5328,napolitana_l,1
12134,5329,classic_dlx_m,1
12135,5329,soppressata_l,1
12136,5330,bbq_ckn_m,1
12137,5330,cali_ckn_l,1
12138,5330,napolitana_l,1
12139,5331,bbq_ckn_m,1
12140,5331,hawaiian_s,1
12141,5331,spicy_ital_s,1
12142,5332,calabrese_l,2
12143,5332,green_garden_s,1
12144,5332,mediterraneo_s,1
12145,5333,big_meat_s,1
12146,5333,ital_supr_l,1
12147,5334,brie_carre_s,1
12148,5334,classic_dlx_s,1
12149,5334,veggie_veg_l,1
12150,5335,ital_veggie_s,1
12151,5336,bbq_ckn_l,1
12152,5336,classic_dlx_s,1
12153,5336,green_garden_s,1
12154,5337,ital_supr_m,1
12155,5337,prsc_argla_m,1
12156,5337,thai_ckn_l,1
12157,5338,classic_dlx_s,1
12158,5339,bbq_ckn_l,1
12159,5339,green_garden_l,1
12160,5339,sicilian_m,1
12161,5339,spinach_supr_s,1
12162,5340,thai_ckn_l,1
12163,5341,spinach_supr_m,1
12164,5342,mexicana_l,1
12165,5343,spicy_ital_l,1
12166,5344,brie_carre_s,1
12167,5344,prsc_argla_m,1
12168,5344,southw_ckn_l,1
12169,5344,veggie_veg_m,1
12170,5345,ckn_alfredo_l,1
12171,5345,spin_pesto_s,1
12172,5346,cali_ckn_l,1
12173,5346,thai_ckn_l,1
12174,5347,four_cheese_m,1
12175,5347,spinach_fet_m,1
12176,5347,thai_ckn_l,1
14049,6158,pepperoni_m,1
14050,6159,pepperoni_m,1
14051,6160,mexicana_l,1
14052,6161,bbq_ckn_s,1
14053,6161,brie_carre_s,1
14054,6161,cali_ckn_l,1
14055,6161,classic_dlx_l,1
14056,6161,hawaiian_m,1
14057,6161,mediterraneo_l,1
14058,6161,pepperoni_l,1
14059,6161,sicilian_l,1
14060,6161,sicilian_s,1
14061,6161,spinach_fet_l,1
14062,6161,the_greek_m,1
14063,6161,veggie_veg_s,1
14064,6162,classic_dlx_l,1
14065,6162,thai_ckn_l,1
14066,6163,ital_cpcllo_m,1
14067,6163,pepperoni_l,1
14068,6163,pepperoni_s,1
14069,6164,soppressata_l,1
14070,6164,spinach_fet_m,1
14071,6165,soppressata_s,1
14072,6166,spin_pesto_l,1
14073,6167,cali_ckn_m,1
14074,6167,classic_dlx_s,1
14075,6168,big_meat_s,1
14076,6168,pep_msh_pep_l,1
14077,6168,pepperoni_l,1
14078,6168,pepperoni_m,1
14079,6168,pepperoni_s,1
14080,6168,spin_pesto_l,1
14081,6168,spinach_supr_m,1
14082,6168,veggie_veg_s,1
14083,6169,bbq_ckn_l,2
14084,6169,bbq_ckn_m,1
14085,6169,calabrese_l,1
14086,6169,cali_ckn_l,1
14087,6169,ckn_alfredo_m,1
14088,6169,four_cheese_m,1
14089,6169,ital_cpcllo_l,1
14090,6169,ital_supr_l,1
14091,6169,ital_supr_m,1
14092,6169,ital_supr_s,1
14093,6169,peppr_salami_l,2
14094,6169,southw_ckn_l,1
14095,6169,thai_ckn_l,1
14096,6170,hawaiian_m,1
14097,6170,sicilian_l,1
14098,6170,southw_ckn_l,1
14099,6171,southw_ckn_l,1
14100,6172,hawaiian_l,1
14101,6172,the_greek_xl,1
14102,6173,hawaiian_s,1
14103,6173,prsc_argla_m,1
14104,6173,sicilian_l,1
14105,6174,soppressata_l,1
14106,6175,classic_dlx_s,1
14107,6175,four_cheese_l,1
14108,6176,classic_dlx_l,1
14109,6176,classic_dlx_s,1
14110,6176,spicy_ital_l,2
14111,6177,pep_msh_pep_m,1
14112,6178,classic_dlx_s,1
14113,6178,five_cheese_l,1
14114,6178,the_greek_l,1
14115,6179,five_cheese_l,1
14116,6179,hawaiian_l,1
14117,6179,soppressata_m,1
14118,6179,veggie_veg_m,1
14119,6180,ital_veggie_m,1
14120,6181,cali_ckn_m,1
14121,6181,classic_dlx_l,1
14122,6181,four_cheese_l,2
14123,6182,hawaiian_l,1
14124,6183,mexicana_l,1
14125,6183,thai_ckn_l,1
14126,6184,sicilian_m,1
14127,6184,spinach_fet_m,1
14128,6185,classic_dlx_l,1
14129,6185,napolitana_s,1
14130,6186,bbq_ckn_s,1
14131,6186,big_meat_s,1
14132,6186,classic_dlx_l,1
14133,6186,spicy_ital_l,1
14134,6187,cali_ckn_m,1
14135,6188,classic_dlx_s,1
14136,6188,napolitana_s,1
14137,6188,spinach_fet_m,1
14138,6188,the_greek_xl,1
14139,6189,sicilian_l,1
14140,6190,cali_ckn_s,1
14141,6190,five_cheese_l,1
14142,6190,ital_veggie_s,1
14143,6190,peppr_salami_l,1
14144,6191,ital_cpcllo_m,1
14145,6192,cali_ckn_m,1
14146,6192,five_cheese_l,1
14147,6192,ital_veggie_m,1
14148,6192,sicilian_l,1
14149,6193,prsc_argla_s,1
14150,6194,classic_dlx_m,1
14151,6194,napolitana_s,1
14152,6194,southw_ckn_s,1
14153,6194,the_greek_l,1
14154,6195,calabrese_m,1
14155,6195,ital_supr_s,1
14156,6195,mediterraneo_m,1
14157,6195,southw_ckn_s,1
14158,6196,bbq_ckn_l,1
14159,6196,ital_supr_s,1
14160,6196,peppr_salami_l,1
14161,6196,the_greek_xl,1
14162,6197,pepperoni_m,1
14163,6197,thai_ckn_l,1
14164,6198,green_garden_s,1
14165,6198,mexicana_l,1
14166,6198,the_greek_m,1
14167,6198,the_greek_xl,1
14168,6199,napolitana_l,1
14169,6199,thai_ckn_l,1
14170,6199,veggie_veg_m,1
14171,6200,ital_supr_m,2
14172,6201,spicy_ital_s,1
14173,6202,classic_dlx_l,1
14174,6202,mexicana_m,1
14175,6202,thai_ckn_l,1
14176,6203,ital_supr_l,1
14177,6204,spinach_supr_m,1
14178,6204,thai_ckn_s,1
14179,6204,veggie_veg_s,1
14180,6205,big_meat_s,1
14181,6205,four_cheese_l,1
14182,6205,spicy_ital_l,1
14183,6206,ital_supr_s,1
14184,6207,big_meat_s,1
14185,6207,classic_dlx_m,1
14186,6207,green_garden_s,1
14187,6207,southw_ckn_l,1
14188,6207,thai_ckn_m,1
14189,6208,calabrese_l,1
14190,6208,four_cheese_l,1
14191,6208,green_garden_s,1
14192,6208,hawaiian_s,1
14193,6208,spinach_fet_m,1
14194,6208,thai_ckn_m,1
14195,6209,pepperoni_l,1
14196,6210,classic_dlx_m,1
14197,6210,hawaiian_s,1
14198,6211,bbq_ckn_s,1
14199,6211,hawaiian_m,1
14200,6211,ital_supr_l,1
14201,6211,pep_msh_pep_s,1
14202,6212,bbq_ckn_l,1
14203,6213,ital_cpcllo_l,1
14204,6213,veggie_veg_l,1
14205,6214,classic_dlx_s,1
14206,6215,mexicana_m,1
14207,6215,spinach_supr_l,1
14208,6215,spinach_supr_s,1
14209,6215,veggie_veg_s,1
14210,6216,spin_pesto_m,1
14211,6217,bbq_ckn_l,1
14212,6217,pepperoni_m,1
14213,6217,soppressata_l,1
14214,6218,classic_dlx_l,1
14215,6218,four_cheese_m,1
14216,6219,spin_pesto_s,1
14217,6219,the_greek_xl,1
14218,6220,four_cheese_l,1
14219,6221,ital_cpcllo_m,1
16099,7086,ital_supr_s,1
