order_details_id,order_id,pizza_id,quantity,date,time,pizza_type_id,size,price
11199,4913.0,ital_supr_m,1,2015-03-24,17:04:55,ital_supr,M,"16,5"
11206,4919.0,ital_supr_m,1,2015-03-24,17:39:17,ital_supr,M,"16,5"
11235,4932.0,ital_supr_m,1,2015-03-24,20:20:11,ital_supr,M,"16,5"
2054,916.0,ital_supr_m,1,2015-01-16,12:30:09,ital_supr,M,"16,5"
4045,1801.0,ital_supr_m,1,2015-01-31,14:37:52,ital_supr,M,"16,5"
4111,1827.0,ital_supr_m,1,2015-01-31,18:56:22,ital_supr,M,"16,5"
4126,1834.0,ital_supr_m,1,2015-01-31,20:26:06,ital_supr,M,"16,5"
4144,1840.0,ital_supr_m,1,2015-01-31,21:01:00,ital_supr,M,"16,5"
6851,3026.0,ital_supr_m,1,2015-02-20,13:38:14,ital_supr,M,"16,5"
8768,3845.0,ital_supr_m,1,2015-03-06,16:01:00,ital_supr,M,"16,5"
8806,3862.0,ital_supr_m,1,2015-03-06,19:18:42,ital_supr,M,"16,5"
8877,3890.0,ital_supr_m,1,2015-03-07,14:01:23,ital_supr,M,"16,5"
8883,3893.0,ital_supr_m,1,2015-03-07,15:06:30,ital_supr,M,"16,5"
10810,4732.0,ital_supr_m,1,2015-03-21,13:02:15,ital_supr,M,"16,5"
10868,4759.0,ital_supr_m,2,2015-03-21,17:08:35,ital_supr,M,"16,5"
10892,4768.0,ital_supr_m,1,2015-03-21,19:32:01,ital_supr,M,"16,5"
400,168.0,veggie_veg_m,1,2015-01-03,17:02:27,veggie_veg,M,16
462,196.0,veggie_veg_m,1,2015-01-03,21:40:14,veggie_veg,M,16
2569,1137.0,veggie_veg_m,1,2015-01-19,22:13:28,veggie_veg,M,16
4590,2033.0,veggie_veg_m,1,2015-02-03,17:13:15,veggie_veg,M,16
4638,2056.0,veggie_veg_m,1,2015-02-03,21:05:04,veggie_veg,M,16
5572,2467.0,veggie_veg_m,1,2015-02-10,21:35:04,veggie_veg,M,16
5647,2503.0,veggie_veg_m,1,2015-02-11,17:08:24,veggie_veg,M,16
7789,3424.0,veggie_veg_m,1,2015-02-27,14:14:57,veggie_veg,M,16
7809,3433.0,veggie_veg_m,1,2015-02-27,16:37:35,veggie_veg,M,16
7838,3446.0,veggie_veg_m,1,2015-02-27,18:09:37,veggie_veg,M,16
7890,3467.0,veggie_veg_m,1,2015-02-27,21:22:02,veggie_veg,M,16
7910,3473.0,veggie_veg_m,1,2015-02-28,11:49:43,veggie_veg,M,16
9860,4314.0,veggie_veg_m,1,2015-03-14,14:37:47,veggie_veg,M,16
717,314.0,veggie_veg_m,1,2015-01-06,12:11:58,veggie_veg,M,16
797,347.0,veggie_veg_m,1,2015-01-06,16:37:17,veggie_veg,M,16
864,382.0,veggie_veg_m,1,2015-01-07,12:33:07,veggie_veg,M,16
2806,1240.0,veggie_veg_m,1,2015-01-21,18:40:50,veggie_veg,M,16
2846,1257.0,veggie_veg_m,1,2015-01-22,12:07:53,veggie_veg,M,16
2868,1265.0,veggie_veg_m,1,2015-01-22,12:59:26,veggie_veg,M,16
2876,1270.0,veggie_veg_m,1,2015-01-22,13:12:15,veggie_veg,M,16
2895,1274.0,veggie_veg_m,1,2015-01-22,13:24:14,veggie_veg,M,16
5907,2616.0,veggie_veg_m,1,2015-02-13,13:59:40,veggie_veg,M,16
6021,2670.0,veggie_veg_m,2,2015-02-14,13:13:51,veggie_veg,M,16
7962,3498.0,veggie_veg_m,1,2015-02-28,17:19:47,veggie_veg,M,16
8022,3520.0,veggie_veg_m,1,2015-02-28,20:47:42,veggie_veg,M,16
8032,3524.0,veggie_veg_m,1,2015-02-28,21:14:22,veggie_veg,M,16
8048,3530.0,veggie_veg_m,1,2015-02-28,23:05:17,veggie_veg,M,16
8073,3541.0,veggie_veg_m,1,2015-03-01,14:39:01,veggie_veg,M,16
10038,4392.0,veggie_veg_m,1,2015-03-15,18:44:40,veggie_veg,M,16
10070,4407.0,veggie_veg_m,1,2015-03-16,12:10:54,veggie_veg,M,16
10085,4416.0,veggie_veg_m,1,2015-03-16,12:33:50,veggie_veg,M,16
195,82.0,veggie_veg_m,1,2015-01-02,12:45:51,veggie_veg,M,16
331,140.0,veggie_veg_m,1,2015-01-03,12:26:44,veggie_veg,M,16
341,143.0,veggie_veg_m,1,2015-01-03,13:41:36,veggie_veg,M,16
2392,1065.0,veggie_veg_m,1,2015-01-18,17:48:16,veggie_veg,M,16
4156,1845.0,veggie_veg_m,1,2015-01-31,22:43:07,veggie_veg,M,16
4892,2166.0,veggie_veg_m,1,2015-02-05,20:41:36,veggie_veg,M,16
6903,3046.0,veggie_veg_m,1,2015-02-20,17:35:34,veggie_veg,M,16
6921,3053.0,veggie_veg_m,1,2015-02-20,17:58:01,veggie_veg,M,16
8999,3940.0,veggie_veg_m,1,2015-03-08,12:29:28,veggie_veg,M,16
11224,4927.0,veggie_veg_m,1,2015-03-24,19:38:31,veggie_veg,M,16
11257,4940.0,veggie_veg_m,1,2015-03-24,22:20:25,veggie_veg,M,16
1930,855.0,veggie_veg_m,1,2015-01-15,12:56:54,veggie_veg,M,16
1935,858.0,veggie_veg_m,1,2015-01-15,13:03:42,veggie_veg,M,16
1953,864.0,veggie_veg_m,1,2015-01-15,14:04:23,veggie_veg,M,16
1976,879.0,veggie_veg_m,1,2015-01-15,16:12:57,veggie_veg,M,16
2029,905.0,veggie_veg_m,1,2015-01-15,20:12:06,veggie_veg,M,16
2045,914.0,veggie_veg_m,1,2015-01-16,12:14:22,veggie_veg,M,16
4019,1793.0,veggie_veg_m,1,2015-01-31,11:44:04,veggie_veg,M,16
4054,1803.0,veggie_veg_m,1,2015-01-31,15:12:38,veggie_veg,M,16
4066,1808.0,veggie_veg_m,1,2015-01-31,16:07:49,veggie_veg,M,16
4093,1819.0,veggie_veg_m,1,2015-01-31,18:06:26,veggie_veg,M,16
6755,2980.0,veggie_veg_m,1,2015-02-19,16:48:44,veggie_veg,M,16
6845,3022.0,veggie_veg_m,1,2015-02-20,13:24:12,veggie_veg,M,16
8764,3843.0,veggie_veg_m,1,2015-03-06,15:46:23,veggie_veg,M,16
8829,3870.0,veggie_veg_m,1,2015-03-06,20:34:43,veggie_veg,M,16
8879,3891.0,veggie_veg_m,1,2015-03-07,14:42:35,veggie_veg,M,16
10822,4735.0,veggie_veg_m,1,2015-03-21,13:20:32,veggie_veg,M,16
10855,4751.0,veggie_veg_m,1,2015-03-21,15:21:55,veggie_veg,M,16
10864,4756.0,veggie_veg_m,1,2015-03-21,16:51:43,veggie_veg,M,16
10959,4800.0,veggie_veg_m,1,2015-03-22,16:49:55,veggie_veg,M,16
402,169.0,ital_cpcllo_s,1,2015-01-03,17:15:48,ital_cpcllo,S,12
514,220.0,ital_cpcllo_s,1,2015-01-04,15:31:59,ital_cpcllo,S,12
2493,1102.0,ital_cpcllo_s,1,2015-01-19,14:03:20,ital_cpcllo,S,12
4646,2060.0,ital_cpcllo_s,1,2015-02-04,11:45:09,ital_cpcllo,S,12
7779,3423.0,ital_cpcllo_s,1,2015-02-27,14:09:03,ital_cpcllo,S,12
827,361.0,ital_cpcllo_s,1,2015-01-06,19:12:38,ital_cpcllo,S,12
2790,1233.0,ital_cpcllo_s,1,2015-01-21,17:11:27,ital_cpcllo,S,12
5901,2613.0,ital_cpcllo_s,1,2015-02-13,13:46:46,ital_cpcllo,S,12
5912,2620.0,ital_cpcllo_s,1,2015-02-13,15:00:24,ital_cpcllo,S,12
7967,3500.0,ital_cpcllo_s,1,2015-02-28,17:41:37,ital_cpcllo,S,12
10008,4381.0,ital_cpcllo_s,1,2015-03-15,16:31:44,ital_cpcllo,S,12
10066,4405.0,ital_cpcllo_s,1,2015-03-16,11:55:19,ital_cpcllo,S,12
293,123.0,ital_cpcllo_s,1,2015-01-02,20:12:09,ital_cpcllo,S,12
4287,1902.0,ital_cpcllo_s,1,2015-02-01,17:50:51,ital_cpcllo,S,12
6971,3076.0,ital_cpcllo_s,1,2015-02-20,22:12:20,ital_cpcllo,S,12
11225,4928.0,ital_cpcllo_s,1,2015-03-24,19:44:15,ital_cpcllo,S,12
2038,910.0,ital_cpcllo_s,1,2015-01-16,11:25:40,ital_cpcllo,S,12
2082,927.0,ital_cpcllo_s,1,2015-01-16,13:59:21,ital_cpcllo,S,12
2089,930.0,ital_cpcllo_s,1,2015-01-16,15:00:11,ital_cpcllo,S,12
4034,1796.0,ital_cpcllo_s,1,2015-01-31,13:31:47,ital_cpcllo,S,12
4044,1801.0,ital_cpcllo_s,1,2015-01-31,14:37:52,ital_cpcllo,S,12
6874,3033.0,ital_cpcllo_s,1,2015-02-20,14:54:29,ital_cpcllo,S,12
404,170.0,hawaiian_l,1,2015-01-03,17:21:31,hawaiian,L,"16,5"
422,179.0,hawaiian_l,1,2015-01-03,18:20:14,hawaiian,L,"16,5"
433,184.0,hawaiian_l,1,2015-01-03,18:59:05,hawaiian,L,"16,5"
505,216.0,hawaiian_l,1,2015-01-04,14:31:56,hawaiian,L,"16,5"
2452,1090.0,hawaiian_l,1,2015-01-19,12:14:24,hawaiian,L,"16,5"
2507,1110.0,hawaiian_l,1,2015-01-19,16:33:35,hawaiian,L,"16,5"
2511,1112.0,hawaiian_l,1,2015-01-19,16:46:00,hawaiian,L,"16,5"
2549,1129.0,hawaiian_l,1,2015-01-19,19:00:20,hawaiian,L,"16,5"
4659,2066.0,hawaiian_l,1,2015-02-04,12:44:20,hawaiian,L,"16,5"
5622,2491.0,hawaiian_l,1,2015-02-11,14:00:00,hawaiian,L,"16,5"
5658,2507.0,hawaiian_l,1,2015-02-11,17:47:02,hawaiian,L,"16,5"
5664,2511.0,hawaiian_l,1,2015-02-11,18:00:12,hawaiian,L,"16,5"
7786,3424.0,hawaiian_l,1,2015-02-27,14:14:57,hawaiian,L,"16,5"
7903,3473.0,hawaiian_l,1,2015-02-28,11:49:43,hawaiian,L,"16,5"
9849,4310.0,hawaiian_l,1,2015-03-14,13:47:57,hawaiian,L,"16,5"
756,330.0,hawaiian_l,1,2015-01-06,13:27:11,hawaiian,L,"16,5"
775,337.0,hawaiian_l,1,2015-01-06,15:03:12,hawaiian,L,"16,5"
838,367.0,hawaiian_l,1,2015-01-06,20:05:12,hawaiian,L,"16,5"
2872,1268.0,hawaiian_l,1,2015-01-22,13:01:39,hawaiian,L,"16,5"
2918,1286.0,hawaiian_l,1,2015-01-22,16:29:13,hawaiian,L,"16,5"
2935,1294.0,hawaiian_l,1,2015-01-22,17:43:01,hawaiian,L,"16,5"
5920,2625.0,hawaiian_l,1,2015-02-13,16:23:52,hawaiian,L,"16,5"
5963,2642.0,hawaiian_l,1,2015-02-13,20:02:53,hawaiian,L,"16,5"
7952,3494.0,hawaiian_l,1,2015-02-28,16:34:35,hawaiian,L,"16,5"
7963,3499.0,hawaiian_l,1,2015-02-28,17:28:45,hawaiian,L,"16,5"
7993,3509.0,hawaiian_l,1,2015-02-28,19:05:49,hawaiian,L,"16,5"
8011,3516.0,hawaiian_l,1,2015-02-28,20:05:17,hawaiian,L,"16,5"
8036,3526.0,hawaiian_l,1,2015-02-28,21:28:39,hawaiian,L,"16,5"
9960,4363.0,hawaiian_l,1,2015-03-15,13:41:43,hawaiian,L,"16,5"
10094,4422.0,hawaiian_l,1,2015-03-16,13:14:57,hawaiian,L,"16,5"
10105,4423.0,hawaiian_l,1,2015-03-16,13:25:45,hawaiian,L,"16,5"
202,86.0,hawaiian_l,1,2015-01-02,13:40:31,hawaiian,L,"16,5"
234,100.0,hawaiian_l,1,2015-01-02,17:46:17,hawaiian,L,"16,5"
256,108.0,hawaiian_l,1,2015-01-02,18:25:25,hawaiian,L,"16,5"
314,133.0,hawaiian_l,1,2015-01-02,22:00:17,hawaiian,L,"16,5"
336,143.0,hawaiian_l,1,2015-01-03,13:41:36,hawaiian,L,"16,5"
2313,1031.0,hawaiian_l,1,2015-01-18,11:39:03,hawaiian,L,"16,5"
2336,1038.0,hawaiian_l,1,2015-01-18,13:14:59,hawaiian,L,"16,5"
2398,1067.0,hawaiian_l,1,2015-01-18,18:13:43,hawaiian,L,"16,5"
4283,1900.0,hawaiian_l,1,2015-02-01,17:42:49,hawaiian,L,"16,5"
4881,2159.0,hawaiian_l,1,2015-02-05,19:55:12,hawaiian,L,"16,5"
4995,2208.0,hawaiian_l,1,2015-02-06,17:10:44,hawaiian,L,"16,5"
6899,3043.0,hawaiian_l,1,2015-02-20,16:46:25,hawaiian,L,"16,5"
6930,3058.0,hawaiian_l,1,2015-02-20,19:19:17,hawaiian,L,"16,5"
8939,3917.0,hawaiian_l,1,2015-03-07,19:31:49,hawaiian,L,"16,5"
8980,3935.0,hawaiian_l,1,2015-03-07,22:42:37,hawaiian,L,"16,5"
8987,3938.0,hawaiian_l,1,2015-03-08,11:50:19,hawaiian,L,"16,5"
11251,4939.0,hawaiian_l,1,2015-03-24,22:20:17,hawaiian,L,"16,5"
11269,4947.0,hawaiian_l,1,2015-03-25,12:09:12,hawaiian,L,"16,5"
1956,867.0,hawaiian_l,1,2015-01-15,14:19:28,hawaiian,L,"16,5"
2008,895.0,hawaiian_l,1,2015-01-15,18:18:11,hawaiian,L,"16,5"
4059,1806.0,hawaiian_l,1,2015-01-31,16:02:17,hawaiian,L,"16,5"
6759,2984.0,hawaiian_l,1,2015-02-19,17:36:12,hawaiian,L,"16,5"
6777,2993.0,hawaiian_l,1,2015-02-19,18:49:06,hawaiian,L,"16,5"
6825,3014.0,hawaiian_l,1,2015-02-20,12:58:29,hawaiian,L,"16,5"
8888,3895.0,hawaiian_l,1,2015-03-07,16:08:09,hawaiian,L,"16,5"
8913,3905.0,hawaiian_l,1,2015-03-07,17:39:40,hawaiian,L,"16,5"
8928,3913.0,hawaiian_l,1,2015-03-07,18:45:53,hawaiian,L,"16,5"
10837,4742.0,hawaiian_l,1,2015-03-21,14:06:43,hawaiian,L,"16,5"
10867,4759.0,hawaiian_l,1,2015-03-21,17:08:35,hawaiian,L,"16,5"
10977,4808.0,hawaiian_l,1,2015-03-22,18:57:35,hawaiian,L,"16,5"
406,172.0,napolitana_s,1,2015-01-03,17:29:24,napolitana,S,12
419,177.0,napolitana_s,1,2015-01-03,17:54:36,napolitana,S,12
2605,1150.0,napolitana_s,1,2015-01-20,12:39:05,napolitana,S,12
4610,2046.0,napolitana_s,1,2015-02-03,18:46:54,napolitana,S,12
5562,2460.0,napolitana_s,1,2015-02-10,20:13:13,napolitana,S,12
7759,3415.0,napolitana_s,1,2015-02-27,13:02:11,napolitana,S,12
9850,4310.0,napolitana_s,1,2015-03-14,13:47:57,napolitana,S,12
9872,4320.0,napolitana_s,1,2015-03-14,16:22:10,napolitana,S,12
9942,4356.0,napolitana_s,1,2015-03-15,11:48:27,napolitana,S,12
9952,4359.0,napolitana_s,1,2015-03-15,12:42:51,napolitana,S,12
794,346.0,napolitana_s,1,2015-01-06,16:30:00,napolitana,S,12
2878,1271.0,napolitana_s,1,2015-01-22,13:14:17,napolitana,S,12
2947,1298.0,napolitana_s,1,2015-01-22,17:54:25,napolitana,S,12
5917,2623.0,napolitana_s,1,2015-02-13,16:08:36,napolitana,S,12
6007,2663.0,napolitana_s,1,2015-02-13,22:24:52,napolitana,S,12
6015,2668.0,napolitana_s,1,2015-02-14,12:22:58,napolitana,S,12
7916,3476.0,napolitana_s,1,2015-02-28,12:08:55,napolitana,S,12
7965,3499.0,napolitana_s,1,2015-02-28,17:28:45,napolitana,S,12
10063,4404.0,napolitana_s,1,2015-03-16,11:18:16,napolitana,S,12
10096,4422.0,napolitana_s,1,2015-03-16,13:14:57,napolitana,S,12
227,95.0,napolitana_s,1,2015-01-02,16:18:04,napolitana,S,12
229,96.0,napolitana_s,1,2015-01-02,16:21:20,napolitana,S,12
2319,1034.0,napolitana_s,1,2015-01-18,12:07:59,napolitana,S,12
4257,1888.0,napolitana_s,1,2015-02-01,17:01:44,napolitana,S,12
4973,2197.0,napolitana_s,1,2015-02-06,14:01:18,napolitana,S,12
4981,2202.0,napolitana_s,1,2015-02-06,15:31:14,napolitana,S,12
5001,2211.0,napolitana_s,1,2015-02-06,17:30:36,napolitana,S,12
6986,3082.0,napolitana_s,1,2015-02-21,12:37:30,napolitana,S,12
7007,3090.0,napolitana_s,1,2015-02-21,14:03:29,napolitana,S,12
8951,3922.0,napolitana_s,1,2015-03-07,20:12:39,napolitana,S,12
1932,857.0,napolitana_s,1,2015-01-15,13:01:53,napolitana,S,12
2006,894.0,napolitana_s,1,2015-01-15,18:17:26,napolitana,S,12
4060,1806.0,napolitana_s,1,2015-01-31,16:02:17,napolitana,S,12
6865,3030.0,napolitana_s,1,2015-02-20,13:59:16,napolitana,S,12
8863,3886.0,napolitana_s,1,2015-03-07,12:23:20,napolitana,S,12
8896,3899.0,napolitana_s,1,2015-03-07,16:21:06,napolitana,S,12
10945,4793.0,napolitana_s,1,2015-03-22,14:56:38,napolitana,S,12
407,172.0,spinach_supr_m,1,2015-01-03,17:29:24,spinach_supr,M,"16,5"
2590,1145.0,spinach_supr_m,1,2015-01-20,12:04:15,spinach_supr,M,"16,5"
2591,1146.0,spinach_supr_m,1,2015-01-20,12:12:00,spinach_supr,M,"16,5"
7785,3423.0,spinach_supr_m,1,2015-02-27,14:09:03,spinach_supr,M,"16,5"
7798,3429.0,spinach_supr_m,1,2015-02-27,16:13:37,spinach_supr,M,"16,5"
7885,3464.0,spinach_supr_m,1,2015-02-27,20:15:36,spinach_supr,M,"16,5"
7896,3472.0,spinach_supr_m,1,2015-02-28,11:34:54,spinach_supr,M,"16,5"
9863,4315.0,spinach_supr_m,1,2015-03-14,15:19:31,spinach_supr,M,"16,5"
9911,4342.0,spinach_supr_m,1,2015-03-14,19:43:00,spinach_supr,M,"16,5"
749,329.0,spinach_supr_m,1,2015-01-06,13:22:44,spinach_supr,M,"16,5"
2899,1277.0,spinach_supr_m,1,2015-01-22,13:46:44,spinach_supr,M,"16,5"
5898,2612.0,spinach_supr_m,1,2015-02-13,13:43:11,spinach_supr,M,"16,5"
5980,2649.0,spinach_supr_m,1,2015-02-13,20:52:50,spinach_supr,M,"16,5"
7920,3476.0,spinach_supr_m,1,2015-02-28,12:08:55,spinach_supr,M,"16,5"
7968,3500.0,spinach_supr_m,1,2015-02-28,17:41:37,spinach_supr,M,"16,5"
7987,3507.0,spinach_supr_m,1,2015-02-28,18:47:24,spinach_supr,M,"16,5"
8024,3521.0,spinach_supr_m,1,2015-02-28,20:51:13,spinach_supr,M,"16,5"
2365,1053.0,spinach_supr_m,1,2015-01-18,15:43:17,spinach_supr,M,"16,5"
6951,3067.0,spinach_supr_m,1,2015-02-20,20:22:25,spinach_supr,M,"16,5"
8955,3923.0,spinach_supr_m,1,2015-03-07,20:22:59,spinach_supr,M,"16,5"
11287,4955.0,spinach_supr_m,1,2015-03-25,13:10:57,spinach_supr,M,"16,5"
1959,869.0,spinach_supr_m,1,2015-01-15,14:31:43,spinach_supr,M,"16,5"
4042,1800.0,spinach_supr_m,1,2015-01-31,14:17:39,spinach_supr,M,"16,5"
8845,3877.0,spinach_supr_m,1,2015-03-06,22:13:59,spinach_supr,M,"16,5"
409,173.0,cali_ckn_m,1,2015-01-03,17:35:30,cali_ckn,M,"16,75"
414,174.0,cali_ckn_m,1,2015-01-03,17:37:49,cali_ckn,M,"16,75"
456,193.0,cali_ckn_m,1,2015-01-03,20:55:47,cali_ckn,M,"16,75"
2451,1090.0,cali_ckn_m,1,2015-01-19,12:14:24,cali_ckn,M,"16,75"
2495,1104.0,cali_ckn_m,1,2015-01-19,14:39:45,cali_ckn,M,"16,75"
2524,1117.0,cali_ckn_m,1,2015-01-19,17:13:25,cali_ckn,M,"16,75"
2546,1128.0,cali_ckn_m,1,2015-01-19,18:59:54,cali_ckn,M,"16,75"
2548,1129.0,cali_ckn_m,1,2015-01-19,19:00:20,cali_ckn,M,"16,75"
4525,2005.0,cali_ckn_m,1,2015-02-03,12:32:02,cali_ckn,M,"16,75"
4583,2031.0,cali_ckn_m,1,2015-02-03,16:51:05,cali_ckn,M,"16,75"
4616,2049.0,cali_ckn_m,1,2015-02-03,19:00:24,cali_ckn,M,"16,75"
4623,2051.0,cali_ckn_m,1,2015-02-03,19:51:00,cali_ckn,M,"16,75"
5578,2471.0,cali_ckn_m,1,2015-02-11,11:48:07,cali_ckn,M,"16,75"
5610,2486.0,cali_ckn_m,1,2015-02-11,13:30:45,cali_ckn,M,"16,75"
7762,3417.0,cali_ckn_m,1,2015-02-27,13:05:16,cali_ckn,M,"16,75"
7883,3464.0,cali_ckn_m,1,2015-02-27,20:15:36,cali_ckn,M,"16,75"
9824,4303.0,cali_ckn_m,1,2015-03-14,12:49:45,cali_ckn,M,"16,75"
9889,4330.0,cali_ckn_m,1,2015-03-14,17:50:48,cali_ckn,M,"16,75"
9918,4345.0,cali_ckn_m,1,2015-03-14,20:18:21,cali_ckn,M,"16,75"
9921,4346.0,cali_ckn_m,1,2015-03-14,20:20:18,cali_ckn,M,"16,75"
9941,4356.0,cali_ckn_m,1,2015-03-15,11:48:27,cali_ckn,M,"16,75"
733,320.0,cali_ckn_m,1,2015-01-06,12:46:40,cali_ckn,M,"16,75"
744,326.0,cali_ckn_m,1,2015-01-06,13:10:13,cali_ckn,M,"16,75"
861,380.0,cali_ckn_m,1,2015-01-07,12:32:10,cali_ckn,M,"16,75"
2787,1233.0,cali_ckn_m,1,2015-01-21,17:11:27,cali_ckn,M,"16,75"
2847,1258.0,cali_ckn_m,1,2015-01-22,12:18:53,cali_ckn,M,"16,75"
2937,1295.0,cali_ckn_m,1,2015-01-22,17:44:59,cali_ckn,M,"16,75"
5865,2602.0,cali_ckn_m,1,2015-02-13,12:10:01,cali_ckn,M,"16,75"
5879,2606.0,cali_ckn_m,1,2015-02-13,12:56:00,cali_ckn,M,"16,75"
6003,2661.0,cali_ckn_m,1,2015-02-13,22:09:27,cali_ckn,M,"16,75"
7989,3508.0,cali_ckn_m,1,2015-02-28,18:58:46,cali_ckn,M,"16,75"
7995,3510.0,cali_ckn_m,1,2015-02-28,19:21:12,cali_ckn,M,"16,75"
8018,3518.0,cali_ckn_m,1,2015-02-28,20:40:24,cali_ckn,M,"16,75"
8033,3525.0,cali_ckn_m,1,2015-02-28,21:21:02,cali_ckn,M,"16,75"
8059,3537.0,cali_ckn_m,1,2015-03-01,12:52:52,cali_ckn,M,"16,75"
8068,3539.0,cali_ckn_m,1,2015-03-01,14:08:51,cali_ckn,M,"16,75"
9978,4367.0,cali_ckn_m,1,2015-03-15,14:18:34,cali_ckn,M,"16,75"
10079,4415.0,cali_ckn_m,1,2015-03-16,12:26:22,cali_ckn,M,"16,75"
193,82.0,cali_ckn_m,1,2015-01-02,12:45:51,cali_ckn,M,"16,75"
266,111.0,cali_ckn_m,1,2015-01-02,18:38:01,cali_ckn,M,"16,75"
325,138.0,cali_ckn_m,1,2015-01-03,11:44:50,cali_ckn,M,"16,75"
2277,1016.0,cali_ckn_m,1,2015-01-17,19:44:36,cali_ckn,M,"16,75"
2280,1017.0,cali_ckn_m,1,2015-01-17,20:13:32,cali_ckn,M,"16,75"
2315,1033.0,cali_ckn_m,1,2015-01-18,11:54:13,cali_ckn,M,"16,75"
2324,1035.0,cali_ckn_m,1,2015-01-18,12:13:15,cali_ckn,M,"16,75"
2352,1045.0,cali_ckn_m,1,2015-01-18,14:22:14,cali_ckn,M,"16,75"
2363,1053.0,cali_ckn_m,1,2015-01-18,15:43:17,cali_ckn,M,"16,75"
2393,1066.0,cali_ckn_m,1,2015-01-18,18:10:50,cali_ckn,M,"16,75"
4239,1882.0,cali_ckn_m,1,2015-02-01,16:18:31,cali_ckn,M,"16,75"
4242,1884.0,cali_ckn_m,1,2015-02-01,16:34:15,cali_ckn,M,"16,75"
4251,1887.0,cali_ckn_m,1,2015-02-01,16:48:06,cali_ckn,M,"16,75"
4263,1891.0,cali_ckn_m,1,2015-02-01,17:11:07,cali_ckn,M,"16,75"
4266,1892.0,cali_ckn_m,1,2015-02-01,17:11:28,cali_ckn,M,"16,75"
4294,1905.0,cali_ckn_m,1,2015-02-01,18:14:34,cali_ckn,M,"16,75"
4301,1911.0,cali_ckn_m,1,2015-02-01,19:01:15,cali_ckn,M,"16,75"
4304,1913.0,cali_ckn_m,1,2015-02-01,19:04:46,cali_ckn,M,"16,75"
4847,2144.0,cali_ckn_m,1,2015-02-05,17:48:08,cali_ckn,M,"16,75"
4966,2194.0,cali_ckn_m,1,2015-02-06,13:22:11,cali_ckn,M,"16,75"
4974,2198.0,cali_ckn_m,1,2015-02-06,14:13:09,cali_ckn,M,"16,75"
4991,2206.0,cali_ckn_m,1,2015-02-06,16:59:29,cali_ckn,M,"16,75"
6900,3044.0,cali_ckn_m,1,2015-02-20,17:10:25,cali_ckn,M,"16,75"
6933,3059.0,cali_ckn_m,1,2015-02-20,19:26:34,cali_ckn,M,"16,75"
6934,3060.0,cali_ckn_m,1,2015-02-20,19:36:58,cali_ckn,M,"16,75"
6948,3067.0,cali_ckn_m,1,2015-02-20,20:22:25,cali_ckn,M,"16,75"
6993,3084.0,cali_ckn_m,1,2015-02-21,12:44:07,cali_ckn,M,"16,75"
9026,3956.0,cali_ckn_m,1,2015-03-08,14:53:46,cali_ckn,M,"16,75"
9029,3959.0,cali_ckn_m,1,2015-03-08,15:18:05,cali_ckn,M,"16,75"
11185,4907.0,cali_ckn_m,1,2015-03-24,16:28:16,cali_ckn,M,"16,75"
11241,4935.0,cali_ckn_m,1,2015-03-24,20:56:05,cali_ckn,M,"16,75"
11275,4951.0,cali_ckn_m,1,2015-03-25,12:41:13,cali_ckn,M,"16,75"
11299,4964.0,cali_ckn_m,1,2015-03-25,15:42:29,cali_ckn,M,"16,75"
1968,875.0,cali_ckn_m,1,2015-01-15,15:23:21,cali_ckn,M,"16,75"
1973,878.0,cali_ckn_m,1,2015-01-15,16:05:58,cali_ckn,M,"16,75"
1979,881.0,cali_ckn_m,1,2015-01-15,16:40:04,cali_ckn,M,"16,75"
1984,883.0,cali_ckn_m,1,2015-01-15,16:56:05,cali_ckn,M,"16,75"
2077,927.0,cali_ckn_m,1,2015-01-16,13:59:21,cali_ckn,M,"16,75"
4010,1791.0,cali_ckn_m,1,2015-01-30,22:46:02,cali_ckn,M,"16,75"
4032,1796.0,cali_ckn_m,1,2015-01-31,13:31:47,cali_ckn,M,"16,75"
4101,1823.0,cali_ckn_m,1,2015-01-31,18:19:33,cali_ckn,M,"16,75"
4128,1835.0,cali_ckn_m,1,2015-01-31,20:28:11,cali_ckn,M,"16,75"
6757,2982.0,cali_ckn_m,1,2015-02-19,17:24:23,cali_ckn,M,"16,75"
6843,3022.0,cali_ckn_m,1,2015-02-20,13:24:12,cali_ckn,M,"16,75"
10843,4746.0,cali_ckn_m,1,2015-03-21,14:31:37,cali_ckn,M,"16,75"
10944,4793.0,cali_ckn_m,1,2015-03-22,14:56:38,cali_ckn,M,"16,75"
411,173.0,veggie_veg_l,1,2015-01-03,17:35:30,veggie_veg,L,"20,25"
2481,1096.0,veggie_veg_l,1,2015-01-19,12:56:45,veggie_veg,L,"20,25"
4512,2000.0,veggie_veg_l,2,2015-02-03,12:14:27,veggie_veg,L,"20,25"
4544,2011.0,veggie_veg_l,1,2015-02-03,13:01:28,veggie_veg,L,"20,25"
4574,2025.0,veggie_veg_l,1,2015-02-03,16:11:01,veggie_veg,L,"20,25"
4604,2042.0,veggie_veg_l,1,2015-02-03,18:01:43,veggie_veg,L,"20,25"
4617,2049.0,veggie_veg_l,1,2015-02-03,19:00:24,veggie_veg,L,"20,25"
4658,2065.0,veggie_veg_l,1,2015-02-04,12:27:21,veggie_veg,L,"20,25"
5543,2452.0,veggie_veg_l,1,2015-02-10,18:09:01,veggie_veg,L,"20,25"
